sampleplotid,sampleplottype,volume,pinevol,sprucevol,decidvol,rad,blue,green,red,re1,re2,re3,nir,nirnarrow,swir1,swir2,hh,hv
422780,1,207.97,0,207.42,0.56,20,746.4924925,543.5815816,296.6406406,444.3893894,1113.308308,1372.106106,1387.27027,1454.97998,529.1061061,200.6886887,7103.794416,4657.428934
422891,1,189.46,0,94.68,94.78,20,774.19801,602.9711443,349.9223881,591.8368159,1651.318408,2069.153234,2121.78806,2231.680597,804.4218905,325.7482587,7940.936789,4985.466498
422892,3,14.76,0,6.53,8.23,20,822.7915832,752.6042084,428.742485,938.5991984,2376.676353,2795.88477,2661.693387,3168.241483,1343.314629,542.9128257,7175.001869,2821.871641
422893,3,11.39,0,2.46,8.93,20,811.5409182,730.8463074,445.1556886,923.7255489,2440.819361,3001.868263,3075.433134,3346.203593,1475.861277,609.3083832,7332.236111,3422.743687
422894,1,152.26,84.76,43.19,24.32,20,781.0139442,597.5368526,338.9003984,567.0806773,1387.666335,1663.26992,1655.724104,1827.838645,711.4750996,281.375498,8056.627848,4121.04557
422895,1,210.88,0,210.88,0,20,772.5762712,567.4516451,343.8305085,519.225324,1096.28016,1300.932203,1235.080758,1435.015952,700.2352941,330.6809571,8185.562421,4093.064313
422896,4,261.82,0,261.82,0,20,782.5063484,595.0259015,361.0502793,568.5215846,1239.988827,1516.277806,1485.62062,1708.212798,817.6028441,363.3357034,7036.354717,3383.069182
422926,1,166.44,162.46,3.99,0,20,769.006,594.692,340.995,596.734,1512.534,1813.736,1741.695,2004.156,783.5,310.522,8543.617834,4102.472611
422927,1,187.84,187.84,0,0,20,770.5950249,586.0895522,327.3014925,557.0199005,1527.18607,1888.227861,1810.202985,2052.962189,704.1054726,282.2457711,9304.684277,3710.988679
422928,1,113.94,111.85,2.09,0,20,774.0299401,598.6526946,343.988024,590.1207585,1481.379242,1784.752495,1777.713573,1912.238523,715.6636727,298.3672655,7709.598985,4001.898477
422929,1,160.62,160.62,0,0,20,771.2422422,579.4754755,344.4664665,592.3633634,1463.690691,1776.828829,1609.431431,1926.114114,782.2672673,319.4354354,5361.073325,3254.340076
422930,1,170.93,170.93,0,0,20,795.9421735,621.8634098,358.2512463,628.10668,1533.633101,1826.624128,1842.555334,2020.181456,787.5812562,329.8654038,6010.047859,4715.074307
422931,1,328.59,0,307.05,21.55,20,740.413,536.046,302.948,493.266,1402.801,1788.399,1710.753,1963.786,599.729,221.691,9081.449367,3969.679747
422933,1,239.49,0,195.22,44.27,20,759.5795796,533.5525526,299.9169169,416,1034,1214,1192.818819,1385,459,180,6895.986612,4990.628322
422934,4,46.23,0,0.54,45.69,20,782.6981707,616.9730691,360.1549797,639.7291667,1981.520833,2524.068598,2614.949695,2774.863821,1068.036077,416.0259146,9063.764685,3607.651653
422935,3,17.67,6.8,2.94,7.93,20,835.1355094,726.504451,429.3709199,871.115727,2562.656775,3119.385757,3194.756677,3537.716123,1486.625124,608.8160237,7022.752837,3931.374527
422936,1,191.27,0,191.27,0,20,759.6703297,559.1598402,310.982018,486.8581419,1181.485514,1391.608392,1383.090909,1548.563437,563.991009,220.1878122,8015.314861,4653.673804
422937,3,20.51,6.63,0.66,13.21,20,798.2241036,651.1115538,374.3017928,728.3167331,2055.958167,2530.878486,2413.751992,2830.988048,1082.440239,411.9243028,6934.387421,3103.318239
422939,1,75.77,0,68.73,7.04,20,787.1425723,607.5244267,362.0408774,652.3918245,1967.242273,2476.032901,2403.441675,2755.160518,958.5264207,382.3738784,8186.803774,4820.261635
422940,1,166.99,0,0,166.99,20,773.9759519,602.6633267,352.1523046,608.4829659,2103.893788,2723.822645,2812.763527,3037.694389,1113.701403,416.0691383,8945.746955,4095.247991
422941,1,55.16,0,33.65,21.51,20,763.96997,587.9269269,351.0990991,565.3223223,1377.841842,1683.208208,1694.372372,1977.395395,752.980981,310.7157157,6464.163728,4625.574307
422946,1,517.46,0,499.26,18.2,20,738.3853854,513.0980981,288.3033033,408.5675676,973.9159159,1253.963964,1216.783784,1369.762763,408.7147147,159.034034,10568.77095,4701.218688
422949,4,452.87,0,442.75,10.11,20,738.2133806,490.96148,274.6482514,341.646224,761.3705018,935.2341612,901.6320324,950.0750127,302.0045616,117.9305626,2558.17064,1240.584693
422950,4,206.24,68.22,138.01,0,20,760.0172414,571.5907708,308.734787,509.2079108,1222.473631,1483.121704,1501.940162,1664.812373,602.6054767,246.6891481,9437.223767,4862.671555
422951,1,165.84,92.92,39.43,33.49,20,779.226,593.487,342.748,588.322,1715.886,2169.279,2127.342,2402.907,782.449,308.171,5724.864385,4284.370089
422952,4,321.57,88.21,233.36,0,20,769.2581136,556.2474645,315.1501014,490.5806288,1153.975152,1409.68357,1381.510142,1548.875254,532.1125761,217.3651116,7780.959464,4446.943573
422968,4,439.81,0,439.81,0,20,746.5705521,527.9289366,302.1937628,425.851227,934.1293456,1162.609407,1167.615542,1271.023006,525.1114519,216.6937628,5971.225032,2576.774968
422970,3,5.99,0.5,4.9,0.59,20,880.251,813.479,579.435,1079.158,2284.394,2645.711,2652.325,3049.638,1746.78,849.613,6042.735615,2582.831024
422971,3,9.37,2.99,4.58,1.8,20,809.2705411,703.1022044,416.7935872,837.7214429,2108.596192,2488.519038,2453.960922,2771.223447,1118.344689,461.748497,4992.12263,2446.460177
422972,3,4.66,4,0.58,0.07,20,835.767,729.389,467.108,897.338,1988.226,2308.397,2295.959,2588.156,1297.234,593.568,6377.482323,3553.248737
422973,1,174.58,145.2,8.45,20.93,20,791.4649299,622.4148297,351.6382766,549.254509,1435.056112,1730.042084,1758.676353,1866.547094,690.7635271,299.2765531,6810.359137,4251.422589
422974,1,212.29,14.68,132.92,64.7,20,770.7908367,611.6613546,344.1414343,570.3177291,1597.515936,1932.704183,1947.874502,2122.732072,722.6075697,290.4013944,7777.12801,4950.468948
422975,1,182.88,0,116.38,66.5,20,753.3400402,594.6881288,326.9939638,571.5452716,1520.49497,1854.925553,1829.413481,2059.020121,723.6599598,292.2957746,9449.880178,3861.985856
422982,1,167.34,0,155.2,12.14,20,751.7289157,567.2429719,317.9638554,562.0240964,1379.502008,1667.546185,1489.513052,1934.168675,777.8232932,305.4618474,8164.219108,4312.983439
422983,1,45.28,12.68,22.98,9.62,20,779.9369369,637.2652653,359.013013,685.992993,2003.757758,2445.419419,2424.631632,2730.572573,862.7917918,328.9499499,7343.18239,3574.205031
422984,3,31.1,1.45,6.67,22.98,20,792.7935872,677.748497,368.6733467,745.2144289,2341.032064,2879.074148,3054.766533,3323.651303,1263.871743,498.1042084,6341.372946,3426.155499
422985,3,0.1,0,0,0.1,20,826.1571572,755.1821822,512.6326326,1008.947948,2192.187187,2554.92993,2583.26026,2864.234234,1615.75976,745.6156156,5863.756378,2106.549745
422986,3,0.19,0,0.19,0,20,872.0370741,805.8977956,618.9549098,1105.343687,2226.783567,2558.803607,2660.322645,2890.764529,1690.715431,808.6182365,6024.25602,2976.591888
422987,2,49.81,45.62,4.19,0,20,807.5547074,656.8040712,373.264631,665.7099237,1840.310433,2196.284987,2232.641221,2449.02799,874.2239186,347.1933842,6462.102402,3209.925411
422988,3,10.16,9.87,0.29,0,20,830.1358641,729.1278721,458.0679321,915.98002,2285.856144,2668.94006,2605.477522,2946.712288,1365.431568,601.1618382,6689.623899,3221.572327
422989,3,2.13,0,1.71,0.43,20,849.6520439,798.6500499,520.7986042,926.7397807,2266.914257,2649.599202,2827.194417,2933.204387,1407.549352,619.2681954,5235.754098,2958.959647
422994,1,276.59,0,176.82,99.76,20,767.5380762,594.7354709,328.9248497,551.1342685,1691.068136,2088.154309,2005.041082,2317.09519,759.6643287,298.3727455,6023.010127,4164.24557
422995,1,660.06,0,630.32,29.73,20,753.8554217,558.5522088,311.3694779,472.7951807,1208.694779,1533.098394,1434.408635,1599.467871,544.3052209,223.7550201,8993.322677,5139.887197
422996,1,234.83,0,176.18,58.66,20,767.3150548,592.6261216,333.2681954,554.9770688,1615.936191,2043.367896,2081.614158,2321.157527,729.4915254,292.6051844,8567.246193,4532.234772
422997,1,76.19,1.24,68.03,6.92,20,761.7217217,594.6076076,327.2742743,539.1701702,1599.55956,2021.564565,2039.172172,2206.593594,674.7667668,260.4384384,7444.841837,3151.139031
422998,1,93.18,0,16.65,76.53,20,772.3818544,620.664008,342.2512463,621.4336989,1928.656032,2410.419741,2385.658026,2615.657029,877.7417747,321.5842473,9692.160804,4812.229899
423000,2,24.42,0,18.14,6.28,20,832.7836436,700.5046282,430.6673787,852,2548,3263,2846.11596,3543,1366,624,9054.17237,4511.823828
423001,1,119.58,96.26,23.32,0,20,774.3868395,570.9411765,323.004985,547.3499501,1273.878365,1471.909272,1413.609172,1613.315055,621.9441675,249.6999003,7484.258667,3438.40417
423002,1,232.32,0,190.45,41.87,20,758.8777555,567.9539078,305.6773547,558.2685371,1649.134269,1913.943888,1949.241483,2142.607214,697.9338677,253.6032064,7153.833831,4376.444012
423003,1,67.98,0,35.06,32.91,20,781.0558325,636.3539382,355.1036889,632.2871386,1872.529412,2289.148554,2443.248255,2592.242273,954.0079761,355.1515454,7321.198686,4205.910617
423004,1,103.5,29.13,66.44,7.92,20,776.3609172,613.7078764,332.0897308,585.9661017,1514.491525,1826.237288,1784.383848,1944.20339,728.0338983,296.7966102,6538.716456,3969.659494
423005,1,173.85,141.13,22.2,10.52,20,777.2237762,592.3436563,341.001998,529.6223776,1350.455544,1588.913087,1592.748252,1741.561439,675.1778222,279.3436563,7173.221239,5193.533502
423006,1,124.43,105.13,3.96,15.34,20,791.8732535,605.9061876,365.3552894,598.9151697,1470.087824,1713.437126,1703.365269,1910.088822,811.6536926,343.3922156,6516.174242,3547.488636
423007,1,120.61,120.61,0,0,20,792.8033597,617.5662055,369.8932806,642.9822134,1619.576087,1952.562253,1890.36166,2132.896245,902.5197628,394.6047431,8734.323604,4648.958122
423008,1,210.56,0,210.56,0,20,750.741483,534.9509018,296.6643287,454.1162325,1294.941884,1685.867735,1665.221443,1871.244489,509.6272545,190.5150301,9313.193467,4785.067839
423011,1,376.12,42.4,323.98,9.74,20,742.8667335,555.6082164,307.5861723,496.9248497,1300.166333,1619.06012,1569.764529,1786.582164,609.8707415,226.1983968,9188.058376,4535.615482
423012,4,192.12,191.85,0.27,0,20,782.8728383,587.0437436,367.4303154,563.9440488,1098.900305,1260.358087,1242.566633,1381.205493,806.0793489,365.1434385,7426.921519,4485.360759
423013,1,497.54,0,362.47,135.07,20,734.4568273,539.62751,289.439759,487.747992,1398.688755,1745.875502,1646.718876,1914.827309,546.7068273,196.7881526,7357.631179,4215.188847
423014,1,133.37,43.69,89.68,0,20,768.1603206,567.6973948,335.9719439,546.7755511,1346.625251,1626.563126,1615.102204,1789.292585,713.2945892,309.6943888,7515.525445,4520.655216
423015,1,107.67,76.23,30.39,1.05,20,774.1513944,608.4173307,338.7828685,586.9063745,1476.373506,1781.724104,1863.468127,2023.193227,791.3436255,333.686255,6259.100503,3974.35804
423016,1,224.87,117.55,11.16,96.16,20,776.4133466,607.1703187,357.0368526,616.0996016,1801.144422,2261.790837,2211.580677,2507.516932,843.6713147,307.8296813,8762.967005,3899.346447
423017,1,771.31,0,756.54,14.77,20,753.564257,539.4728916,294.9578313,493.9678715,1427.295181,1804.532129,1635.807229,1880.532129,646.1626506,241.4477912,5895.908163,4627.428571
423024,1,146.18,122.59,5.33,18.26,20,813.2382382,656.9039039,446.6176176,711.5085085,1470.843844,1735.341341,1702.252252,1921.676677,1094.277277,530.5865866,7318.268015,4030.931732
423025,1,148.58,138.01,10.57,0,20,786.3026063,597.9974017,354.6301567,590.8396626,1516.661297,1856.575911,1775.391949,2018.500959,827.3899504,344.4753358,9987.28445,5180.788875
423026,1,136.81,117.35,0.39,19.07,20,776.6056056,623.8238238,371.4414414,611.5775776,1435.103103,1712.702703,1734.008008,1952.329329,785.2812813,327.5105105,10105.56107,4533.053435
423027,1,105.82,96.79,9.03,0,20,784.7912088,609.3216783,353.1348651,586.5244755,1645.302697,2002.807193,2010.556444,2201.114885,724.6213786,291.4425574,8129.986146,4118.399244
423028,1,161.39,140.8,16.54,4.04,20,780.7280876,589.6294821,327.5278884,517.8167331,1436.86255,1774.589641,1772.815737,1909.65239,649.2699203,252.7958167,6657.202532,3407.127848
423029,1,153.38,124.69,28.69,0,20,787.9743337,598.4629812,370.5498519,566.9012833,1281.210267,1518.623889,1525.11155,1663.34847,825.893386,371.0167818,8725.286439,3530.692015
423030,1,133.83,114.2,19.63,0,20,800.00199,614.4457711,383.0159204,608.2029851,1347.224876,1564.964179,1527.094527,1755.307463,888.5412935,405.9253731,9862.248584,4578.993679
423031,1,205.69,178.84,1.45,25.4,20,771.1834497,563.225324,304.9112662,496.1266201,1420.215354,1734.113659,1738.664008,1902.333001,639.0907278,244.2991027,9598.253165,4812.165823
423032,1,56.58,56.58,0,0,20,790.151,621.552,346.504,600.325,1717.852,2102.59,2105.446,2321.568,734.918,294.754,7859.279898,4150.615776
423034,1,61.14,56.9,0,4.24,20,800.8592814,670.5538922,398.3453094,730.8862275,1948.595808,2411.274451,2359.671657,2625.820359,986.0439122,377.6317365,6687.532075,3233.11195
423036,1,280.57,268.67,3.32,8.57,20,771.6053946,594.8421578,352.4825175,537.6043956,1523.494505,1935.021978,1858.848152,2078.659341,788.4285714,310.7582418,7048.591656,4367.787611
423042,2,102.31,94.43,7.88,0,20,778.1859296,621.5577889,366.2864322,619.9346734,1670.105528,2058.025126,1950.376884,2251.502513,748.5778894,301,7419.237736,3192.132075
423043,2,53.62,52.69,0.93,0,20,792.8057927,643.0527439,375.0534553,700.1804878,1644.480589,1914.790142,1766.44502,2123.009451,943.6610772,391.3997967,6867.062702,3235.303492
423044,3,29.16,29.16,0,0,20,817.1663327,673.8416834,402.0611222,741.6893788,1779.92485,2116.696393,2070.649299,2325.155311,956.4428858,406.4729459,7098.151707,3056.896334
423045,1,71.9,71.9,0,0,20,795.4391218,620.0419162,373.2335329,585.5768463,1462.682635,1716.679641,1696.993014,1916.616766,758.5189621,325.0229541,7381.72005,4694.529634
423046,1,63.28,36.34,26.94,0,20,790.92592,624.9495889,359.6123174,591,1600,1992,1911.406362,2076,644,261,6504.604563,2851.089987
423047,1,205.28,0,7.55,197.73,20,777.1683367,610.5731463,336.9839679,616.9639279,2089.87976,2632.669339,2540.817635,2905.843687,955.8156313,348.8076152,8898.518927,4023.317308
423049,1,115.4,115.4,0,0,20,809.2812813,636.5495495,407.6466466,626.5815816,1543.099099,1812.073073,1799.677678,2001.431431,882.3283283,394.8048048,7043.822335,4031.706853
423050,1,272.01,0,272.01,0,20,737.4729459,532.1262525,288.7855711,462.0420842,1079.224449,1394.549098,1270.846693,1459.114228,521.0581162,215.0501002,6714.942407,3649.397595
423051,4,290.44,18.3,272.14,0,20,747.4561492,536.7600806,294.8699597,445.4586694,1078.535282,1378.927923,1350.744456,1485.177419,472.3996976,189.2212702,11549.03774,6337.704403
423052,2,34.88,0,0,34.88,20,798.6938776,668.5,407.3061224,757,2264,2912,2886.30102,3120,1401,552,9574.723701,4937.546261
423059,2,62.76,62.76,0,0,20,799.6112532,647.0485934,398.0409207,731.0102302,1737.777494,2098.570332,2074.217391,2258.849105,967.4578005,432.3554987,7738.04419,3723.043887
423063,1,209.66,126.67,82.98,0,20,768.9300699,585.6493506,329.3176823,501.7612388,1207.552448,1453.095904,1451.276723,1580.232767,570.6533467,252.4625375,7766.269962,4259.789607
423064,1,205.8,175.98,29.82,0,20,763.5995996,569.0760761,325.7487487,561.5645646,1415.56957,1623.141141,1599.890891,1788.01001,660.951952,289.025025,7629.189633,3332.562579
423065,1,85.76,0,85.76,0,20,760.3373373,592.7717718,320.1341341,559.6276276,1354.964965,1630.036036,1642.069069,1773.80981,645.0760761,259.3163163,9363.06599,5026.819797
423066,4,221.37,0,221.37,0,20,752.2724962,556.560244,308.6634469,506.2501271,1230.01576,1460.75394,1387.887138,1558.269954,583.2018302,235.8795119,9510.911392,4007.23038
423069,1,101.53,80.97,19.49,1.07,20,786.2842843,609.3353353,352.2462462,584.6746747,1404.944945,1611.68969,1601.458458,1792.033033,739.5045045,306.4194194,8737.724968,6072.457541
423070,1,185.79,182.04,0.21,3.54,20,796.7967968,614.6246246,364.4514515,595.0880881,1546.601602,1866.927928,1843.663664,2049.357357,838.3123123,351.9429429,9928.256967,4074.351085
423071,1,94.76,55.02,23.22,16.52,20,777.7933801,586.0601805,328.2166499,536.7392177,1403.462387,1678.149448,1667.956871,1906.744233,681.0591775,281.1043129,9237.997465,5017.358682
423072,1,293.24,45.14,246.51,1.59,20,761.9188377,550.1082164,303.9108216,435.8817635,1085.587174,1333.619238,1300.111222,1428.308617,499.1743487,198.6933868,8474.564097,3957.36635
423073,1,180.12,28.34,151.78,0,20,748.6286286,559.1581582,316.5855856,530.3043043,1355.568569,1702.964965,1531.465465,1803.527528,756.8128128,317.4444444,8846.417454,4521.630221
423074,2,21.14,1.9,0,19.24,20,778.7365422,614.5901089,341.1629185,629.9611275,1777.507581,2108.579933,2182.464129,2359.498932,856.8077745,338.0529154,6407.468514,4104.175063
423075,1,167.84,160.23,7.61,0,20,776.5443669,573.8544367,337.6480558,554.559322,1420.541376,1687.428714,1577.712861,1905.061815,716.7148554,294.6211366,6543.352751,3747.969205
423076,1,412.52,0,394.05,18.48,20,733.4735793,505.1505484,283.2452642,412.5613161,1051.34995,1278.109671,1175.946162,1424.414756,440.7906281,168.6161515,6453.336283,5308.040455
423080,1,164.24,159.71,4.53,0,20,798.476,625.556,384.524,623.181,1663.749,2043.605,2053.872,2274.257,875.111,385.906,7155.834171,4647.59799
423081,1,303.59,158.77,97.53,47.3,20,764.4074074,558.7067067,317.0740741,501.3793794,1243.323323,1517.243243,1436.122122,1641.439439,598.2162162,243.5165165,6270.498731,2779.954315
423082,1,323.27,323.27,0,0,20,779.6136136,595.0660661,343.3343343,599.04004,1437.78979,1749.738739,1656.540541,1902.22022,739.4034034,320.4744745,7363.333756,3932.399746
423083,1,459.03,0,459.03,0,20,758.6145418,563.311753,324.0139442,567,1535,1790,1599.10757,2192,747,280,6895.914141,3989.166667
423084,1,293.05,0,293.05,0,20,762.2155689,561.3912176,313.003992,518.1207585,1224.533932,1464.469062,1423.545908,1656.348303,578.0349301,238.6606786,8306.002558,4154.42711
423085,1,115.02,0,60.29,54.74,20,756.859,632.376,342.301,694.314,1909.797,2436.742,2380.387,2731.198,955.231,367.957,6467.727848,3115.410127
423086,2,46.14,28.4,10.81,6.94,20,812.2742886,703.285061,457.9183943,834,2046,2516,2410.055691,2801,1236,526,7578.589873,3633.239241
423087,2,28,0,2.94,25.06,20,787.9897436,681.0564103,402.5282051,844.4666667,2175.753846,2616.476923,2519.246154,2844.676923,1438.030769,581.4666667,5416.014912,2966.864985
423088,1,112.89,0,77.35,35.54,20,742.3253493,572.7245509,314.4870259,560.9101796,1561.51497,1953.427146,1827.063872,2113.812375,678.0898204,258.0299401,6856.649235,2553.466837
423089,1,147.62,126.39,7.1,14.13,20,752.5664336,578.1978022,335.7072927,528.2307692,1496.092907,1836.166833,1787.308691,1970.541459,686.7242757,264.2147852,7922.201765,5040.252207
423090,2,23.18,0,23.18,0,20,800.644449,706.8870459,414.510634,809.715376,2039.321054,2444.85896,2452.868424,2690.383739,1085.937316,449.9843289,6646.977273,3726.574495
423091,2,37.14,7.72,28.46,0.95,20,787.4424427,657.9410687,354.7698728,702.6201527,1894.619237,2302.848753,2336.724478,2580.251094,885.9072774,361.5283461,6802.05732,3560.182112
423092,3,8.61,0.09,8.47,0.06,20,835.6925373,760.4039801,484.4716418,921.240796,2183.938308,2544.970149,2568.751244,2886.843781,1281.98806,560.2597015,5962.670006,3418.782787
423094,1,205.95,169.93,36.02,0,20,775.7061753,567.7380478,326.2390438,511.4252988,1362.211155,1646.807769,1623.065737,1804.548805,621.8446215,252.4252988,7280.402309,3876.141006
423095,1,515.28,0,515.28,0,20,743.5943775,521.3995984,276.9417671,409.9959839,1016.130522,1213.985944,1160.971888,1342.070281,407.311245,157.8313253,10406.97845,5441.413181
423096,3,0,0,0,0,20,879.4055944,801.7262737,705.1158841,1198.181818,2201.615385,2650.699301,2669.16983,2990.041958,1961.601399,951.9440559,6416.244898,2604.043367
423097,4,184.94,0,184.94,0,20,766.7806484,563.4088146,325.7071935,545.1023303,1342.703647,1613.9154,1518.105876,1841.345998,754.6160081,315.3617021,6452.719343,3149.771176
423098,1,186.81,177.06,4.44,5.3,20,787.8697395,632.7004008,383.1983968,737.6593186,1588.915832,1926.825651,1837.272545,2094.761523,1061.433868,489.5230461,8327.913815,3445.64512
423099,1,154.64,147.65,6.99,0,20,784.6213018,616.5157791,363.8747535,656.504931,1599.295858,1926.976331,1909.483235,2129.919132,821.5276134,336.1972387,6643.513274,4055.552465
423109,1,178.86,0,84.43,94.42,20,775.7659363,582.8974104,316.8256972,556.1573705,1673.528884,2058.814741,2134.214143,2317.048805,731.1982072,266.1802789,8194.584596,3512.393939
423110,1,243.11,48.89,194.23,0,20,774.847,579.918,338.855,545.739,1353.351,1653.328,1614.111,1791.78,608.665,247.699,5986.514502,3958.116015
423111,1,103.19,95.68,3.63,3.87,20,795.5574426,621.8481518,371.8121878,612.2467532,1380.238761,1648.200799,1627.825175,1801.731269,752.8291708,324.4815185,6998.225405,4046.324393
423112,3,0,0,0,0,20,912.3293532,789.2676617,590.6945274,967.3482587,1901.000995,2201.290547,2257.00398,2467.99204,1432.973134,693.758209,7497.035264,3586.657431
423113,3,6.59,0.42,2.73,3.44,20,807.4447732,707.6814596,386.2011834,751.2771203,2088.540434,2586.574951,2917.543393,2960.231755,1079.90927,425.8905325,6858.148802,3394.150063
